tick,bouche
864.0,0.7716852720350079
865.0,0.7710537650605632
866.0,0.7765156169065681
867.0,0.7678010291237609
868.0,0.7702414366323228
869.0,0.7580490944452214
870.0,0.7333177604280833
871.0,0.6845764928352068
872.0,0.663335537386286
873.0,0.6498057180648371
874.0,0.6219799499372666
875.0,0.6054257270612313
876.0,0.5945806971078486
877.0,0.5886158239393675
878.0,0.6008728852587065
879.0,0.6306452064551002
880.0,0.6273654076508299
881.0,0.6228648677047798
882.0,0.6389735560368721
883.0,0.6404271711452197
884.0,0.6526522939965624
885.0,0.6583778691306168
886.0,0.6674474569422546
887.0,0.668413655420637
888.0,0.6498367403869744
889.0,0.6397125063563556
890.0,0.634473753327817
891.0,0.6376964854361503
892.0,0.6842827123762575
893.0,0.7016184360766017
894.0,0.7190231834152855
895.0,0.7277045048748735
896.0,0.7383300974739232
897.0,0.7550155632122569
898.0,0.7425516872792722
899.0,0.7532424040801899
900.0,0.7516675993296623
901.0,0.7469561636983201
902.0,0.7528598332504783
903.0,0.7486676894722692
904.0,0.7483933597541043
905.0,0.7459960067998478
906.0,0.7557954410344285
907.0,0.7574601759014336
908.0,0.7568572842875271
909.0,0.7574315053772127
910.0,0.7534403234773013
911.0,0.753157649029474
912.0,0.7595530872221138
913.0,0.7597303276050009
914.0,0.7563287131258704
915.0,0.7519661365848819
916.0,0.7512076512567533
917.0,0.7513817658357692
918.0,0.7520790402802255
919.0,0.7510692442765136
920.0,0.7530442432546645
921.0,0.7523506038520941
922.0,0.7495626395783478
923.0,0.7513745741910931
924.0,0.7484352197196156
925.0,0.7493051533350825
926.0,0.7512986702610381
927.0,0.750176930505618
928.0,0.744140712449395
929.0,0.743093405460162
930.0,0.7368056553855433
931.0,0.7237069470209002
932.0,0.7194978786598134
933.0,0.7137487955371699
934.0,0.6815231731592474
935.0,0.6553364076191712
936.0,0.658667716710247
937.0,0.6696194077149955
938.0,0.6768106571640501
939.0,0.6643948672580446
940.0,0.6602049625665709
941.0,0.6570631438047525
942.0,0.6352286180053622
943.0,0.6191000092071582
944.0,0.6128791211218396
945.0,0.590145972778178
946.0,0.5654890484111179
947.0,0.5361192715089467
948.0,0.5268378574707769
949.0,0.5748008092877982
950.0,0.5923504939895367
951.0,0.6001988215620587
952.0,0.6210367446020691
953.0,0.6313161621823447
954.0,0.6207364205538549
955.0,0.6069657503834902
956.0,0.5964510583380156
957.0,0.5862781579986307
958.0,0.5775756664259238
