x,y,z
59,23,-0.33848115102727033
59,24,-0.21325998007434707
59,25,-0.07601661871768578
59,26,0.07480218803795233
59,27,0.2412534971470873
59,28,0.40793998131273906
59,29,0.5523537973769432
59,30,0.6532784635304416
59,31,0.6965573299891973
59,32,0.6782276395823458
59,33,0.6050224426842519
59,34,0.4922366782101886
59,35,0.3589623612560071
59,36,0.22068592969065298
59,37,0.07958352904128756
59,38,-0.07077975363112181
59,39,-0.2250975934833668
59,40,-0.37233140018624006
59,41,-0.500782544174484
59,42,-0.6014289938959604
59,43,-0.6700410979111281
59,44,-0.7080705291087875
59,45,-0.7223268482398493
59,46,-0.7234227650325051
59,47,-0.7230065211364278
59,48,-0.7297659898919318
59,49,-0.7442998049537117
59,50,-0.7671966501965529
59,51,-0.8097305183071861
59,52,-0.870106812085791
59,53,-0.9366424313434256
59,54,-0.9937436006716722
59,55,-1.0265393103985754
59,56,-1.0241553431322519
59,57,-0.9816422666306711
59,58,-0.9005481294094121
59,59,-0.78814272100458
59,60,-0.6552845450177183
59,61,-0.5129445032537614
59,62,-0.3666793762442527
59,63,-0.21779016633153492
59,64,-0.07396923706638814
59,65,0.05368746846045861
59,66,0.15499846055113392
59,67,0.22366563145166302
59,68,0.25891634644248496
59,69,0.26580449329988787
59,70,0.2541775064386771
59,71,0.2363057803843511
59,72,0.22317955039349657
59,73,0.21946188374947248
59,74,0.2213516214309794
59,75,0.23511038294739284
59,76,0.2624735643080714
59,77,0.29540611781831644
59,78,0.32164934852141974
59,79,0.32906001321720946
59,80,0.30870053339922787
59,81,0.2566842848677114
59,82,0.17477486611162407
59,83,0.06973635194837634
59,84,-0.048558073863012266
59,85,-0.17027049781782216
59,86,-0.2907737747691264
59,87,-0.4177602768451016
59,88,-0.5494742967615394
59,89,-0.670220056711156
59,90,-0.7601939950962256
59,91,-0.802945934934807
59,92,-0.7902413011354295
59,93,-0.7243088443978276
59,94,-0.6174787437009219
59,95,-0.48921956184576015
59,96,-0.36055466913739087
59,97,-0.2458821862253795
59,98,-0.14316380634389764
59,99,-0.05402267311465209
60,0,-0.41964359863404616
60,1,-0.4763786846807938
60,2,-0.5533828447866899
60,3,-0.6534253085580719
60,4,-0.7671405883332006
60,5,-0.8794192571277367
60,6,-0.9744235983775494
60,7,-1.0392215743479494
60,8,-1.066045632030668
60,9,-1.053171371638626
60,10,-1.004419096942052
60,11,-0.9272762574899684
60,12,-0.8296430471497144
60,13,-0.7185208172573527
60,14,-0.6147466713761086
60,15,-0.5359340529976907
60,16,-0.4877973952008294
60,17,-0.4669368238808524
60,18,-0.46360694133140573
60,19,-0.46442097056634885
60,20,-0.45499177000360264
60,21,-0.42250395450052064
60,22,-0.35822961143004906
60,23,-0.2599680724885082
60,24,-0.13442981234274393
60,25,0.0027335138635082253
60,26,0.15213608041909163
60,27,0.31412391826081143
60,28,0.47223683147155776
60,29,0.6036402467068887
60,30,0.6875122938597167
60,31,0.7107249245311348
60,32,0.670819239319225
60,33,0.5762750582354352
60,34,0.44407401374721894
60,35,0.2945580534741655
60,36,0.1435791410359487
60,37,-0.007652636802924693
60,38,-0.16569625805234522
60,39,-0.32332417095688076
60,40,-0.468272496059742
60,41,-0.588539774524468
60,42,-0.6756755553451372
60,43,-0.7267695965173839
60,44,-0.7451349688935661
60,45,-0.7396952526690966
60,46,-0.7230647788132775
60,47,-0.708331625057448
60,48,-0.704536504523266
60,49,-0.7109415552564754
60,50,-0.7258483155169332
60,51,-0.7598979719891242
60,52,-0.8112843308331957
60,53,-0.8685947886354014
60,54,-0.9166978573476715
60,55,-0.9412878806544276
60,56,-0.9320767861292154
60,57,-0.8846422740076939
60,58,-0.8009239337996752
60,59,-0.6883768268050972
60,60,-0.5577701830830042
60,61,-0.4196473383789087
60,62,-0.2795949911832541
60,63,-0.1411446357496021
60,64,-0.013233417425888508
60,65,0.09328904208039207
60,66,0.16960144373807806
60,67,0.21150049873569027
60,68,0.22065753850832492
60,69,0.20453196451853556
60,70,0.17494576215896673
60,71,0.14531682721016576
60,72,0.1265559425051832
60,73,0.12161639142388998
60,74,0.12372780333986405
60,75,0.13926382713782434
60,76,0.17066730533348998
60,77,0.2096111384596282
60,78,0.24296607728182573
60,79,0.25749392247565994
60,80,0.24321763516560738
60,81,0.19547224388629186
60,82,0.11563573311340804
60,83,0.010536073907222734
60,84,-0.10945649091976621
60,85,-0.23366514310594771
60,86,-0.3565574994518737
60,87,-0.4861398647966594
60,88,-0.6211484283890719
60,89,-0.7456669047132811
60,90,-0.8393001662915606
60,91,-0.8849248477571245
60,92,-0.8737612633178037
60,93,-0.8077530510145459
60,94,-0.6992594157359385
60,95,-0.5680682395989536
60,96,-0.435709919968995
60,97,-0.3170976329990828
60,98,-0.21043190952819968
60,99,-0.11646970479515259
61,0,-0.3171800103148165
61,1,-0.3747523188765723
61,2,-0.4548457827156197
61,3,-0.5612711332277229
61,4,-0.6846680291890268
61,5,-0.8091932301920715
61,6,-0.9178129875084285
61,7,-0.9961984515424546
61,8,-1.035224850687049
61,9,-1.0320742014143174
61,10,-0.9899420299353421
61,11,-0.9163468702839663
61,12,-0.8200432250163127
61,13,-0.7094005745155905
61,14,-0.6043947145007181
61,15,-0.5214788068876102
61,16,-0.46617055358947496
61,17,-0.4355893217745743
61,18,-0.4209814666264331
61,19,-0.4101938466293489
61,20,-0.39009621757091745
61,21,-0.3489463981552858
61,22,-0.2787121197642128
61,23,-0.1773280997199601
61,24,-0.050910489176407024
61,25,0.0861538662045457
61,26,0.23369228198839062
61,27,0.3901978768739241
61,28,0.5384744033565232
61,29,0.6559029409938885
61,30,0.72259830568345
61,31,0.7268507043784395
61,32,0.667854273525357
61,33,0.5557203911832974
61,34,0.4087783017344958
61,35,0.24816090883697017
61,36,0.08967521339807899
61,37,-0.06657004034968379
61,38,-0.22718478283169904
61,39,-0.38327375641571043
61,40,-0.5218082475313732
61,41,-0.6309291992784836
61,42,-0.7030374500963447
61,43,-0.7365670418655403
61,44,-0.7364344696256424
61,45,-0.7131807360703222
61,46,-0.6807850074957821
61,47,-0.6531679866638599
61,48,-0.639374778323208
61,49,-0.6375351669466935
61,50,-0.6444305016623414
61,51,-0.6706040495964921
61,52,-0.7144720116450638
61,53,-0.764909504581625
61,54,-0.8071006199291678
61,55,-0.8270476642151064
61,56,-0.8147342969332746
61,57,-0.7659459971715109
61,58,-0.6827456630913339
61,59,-0.5726084614100158
61,60,-0.4462064574393466
61,61,-0.31385856792350003
61,62,-0.18167033806561553
61,63,-0.05601552825656621
61,64,0.05262677045772387
61,65,0.13367036108156316
61,66,0.17990583037262511
61,67,0.18963059086306322
61,68,0.1674410205786531
61,69,0.12367838895877888
61,70,0.07253030161135121
61,71,0.028788558096239644
61,72,0.0032652588361516952
61,73,-0.0031407531015499477
61,74,-0.0008088251006654263
61,75,0.016609075395966337
61,76,0.05263469168336736
61,77,0.09911884971909049
61,78,0.1424417010669635
61,79,0.16843601572439904
61,80,0.16597629289241964
61,81,0.12923995567755425
61,82,0.05863651471964826
61,83,-0.039595209191749955
61,84,-0.1551164855266125
61,85,-0.27655553927840804
61,86,-0.3970148828049739
61,87,-0.5249117211234993
61,88,-0.6602588860191089
61,89,-0.7875239819325509
61,90,-0.886004227329379
61,91,-0.9378033304917666
61,92,-0.9331173958694087
61,93,-0.8728146618429625
61,94,-0.7683122606915125
61,95,-0.6387607053548605
61,96,-0.5055139389981527
61,97,-0.3839132870967919
61,98,-0.27325739309591424
61,99,-0.17434024943230003
62,0,-0.206797700951865
62,1,-0.2651801274557719
62,2,-0.34795646367345934
62,3,-0.4598899437243066
62,4,-0.5917484756165338
62,5,-0.72719078099383
62,6,-0.8482564092127451
62,7,-0.9394589052495406
62,8,-0.9904831607240769
62,9,-0.9974856785860605
62,10,-0.9629985748937092
62,11,-0.8944377980190402
62,12,-0.8012137125621438
62,13,-0.6928697356972101
62,14,-0.5884989461172531
62,15,-0.5033650953239672
62,16,-0.4427001549992282
62,17,-0.4040385353718688
62,18,-0.3795341144819206
62,19,-0.3582246022305084
62,20,-0.3282453664097202
62,21,-0.2789858587952755
62,22,-0.20320281116096592
62,23,-0.09906898073599221
62,24,0.027822606014953753
62,25,0.16434375702157408
62,26,0.30949407981139176
62,27,0.4599772273108233
62,28,0.5980848385587814
62,29,0.7016772808731261
62,30,0.7520160308214817
62,31,0.7389077104344643
62,32,0.6631575656930281
62,33,0.5363361613443792
62,34,0.37785469456194964
62,35,0.209353559243522
62,36,0.04639856419631175
62,37,-0.11198231974636867
62,38,-0.27246660860541494
62,39,-0.42479720722173786
62,40,-0.5554236475748922
62,41,-0.6527516741486108
62,42,-0.7100170491549506
62,43,-0.726847616515709
62,44,-0.709503571892447
62,45,-0.6698137625949883
62,46,-0.622784721159573
62,47,-0.5829075129039561
62,48,-0.5591386552260094
62,49,-0.54867402567054
62,50,-0.5470620927060245
62,51,-0.5646973227847767
62,52,-0.6002572529184766
62,53,-0.6430364345682585
62,54,-0.6786985729583396
62,55,-0.6937046937795491
62,56,-0.6784138033954117
62,57,-0.628858753008068
62,58,-0.5471948364938519
62,59,-0.44082582232178813
62,60,-0.3201988421585397
62,61,-0.1952803503723815
62,62,-0.07260724085772059
62,63,0.038665187824292534
62,64,0.12656144919371934
62,65,0.18078827292184274
62,66,0.19576320632947383
62,67,0.17228815879033832
62,68,0.11787722124690625
62,69,0.045738623600320986
62,70,-0.027595907570502117
62,71,-0.0859864783123608
62,72,-0.11874758682188885
62,73,-0.12706382730518587
62,74,-0.12498675928469265
62,75,-0.1063895999236007
62,76,-0.06666701639421581
62,77,-0.013579696571104131
62,78,0.039044300171035044
62,79,0.07636187608054648
62,80,0.08625553408494885
62,81,0.06176922436765496
62,82,0.002235307717273429
62,83,-0.08690755345529612
62,84,-0.19560009855812932
62,85,-0.31196272313570383
62,86,-0.42773122576912875
62,87,-0.5515816601463778
62,88,-0.6848664072146713
62,89,-0.8126919159041212
62,90,-0.9143448373278253
62,91,-0.9713882979325966
62,92,-0.9730923178256543
62,93,-0.9191835868457593
62,94,-0.8199192301728884
62,95,-0.693493140872921
62,96,-0.5607558718667529
62,97,-0.4372713835326592
62,98,-0.3235195297389665
62,99,-0.22060391262557116
63,0,-0.09502364039187858
63,1,-0.15604730459194197
63,2,-0.24213456731286914
63,3,-0.3584119668790806
63,4,-0.4957337513717013
63,5,-0.6376316455022301
63,6,-0.7658683888882165
63,7,-0.8645938792050216
63,8,-0.9231062704202986
63,9,-0.9372156072853864
63,10,-0.9092116429437411
63,11,-0.8464343643442089
63,12,-0.7584486664617506
63,13,-0.6550220080664502
63,14,-0.5543093065346107
63,15,-0.470661506835192
63,16,-0.40907329555402044
63,17,-0.3673667687976576
63,18,-0.33835393108277195
63,19,-0.3119472495124652
63,20,-0.2772186406449994
63,21,-0.2244024812731355
63,22,-0.14685363933636447
63,23,-0.042942306575919374
63,24,0.08209573696228972
63,25,0.21597306204336758
63,26,0.3564528209053083
63,27,0.49865761428166727
63,28,0.6250095605665157
63,29,0.7145657454337287
63,30,0.7502665164175274
63,31,0.7236181924337627
63,32,0.6368121267335438
63,33,0.5022787852153618
63,34,0.33967642838067796
63,35,0.17031770780801359
63,36,0.009027295929223871
63,37,-0.14601837246775237
63,38,-0.3016563293903819
63,39,-0.44735675492564597
63,40,-0.5696820595906935
63,41,-0.6574037795192763
63,42,-0.7042231207657017
63,43,-0.7102163878490001
63,44,-0.6819946948752657
63,45,-0.6315955600557349
63,46,-0.5740846656527311
63,47,-0.5238897414884469
63,48,-0.48984780467308225
63,49,-0.4690736248903887
63,50,-0.4566009238916608
63,51,-0.46188779091096843
63,52,-0.4837575443904589
63,53,-0.5124517489811384
63,54,-0.5349527302219239
63,55,-0.5390672730007876
63,56,-0.516267215099756
63,57,-0.46328868561264436
63,58,-0.3824893706629805
63,59,-0.28096685997526294
63,60,-0.16843006301124627
63,61,-0.05383671515910156
63,62,0.056557220864770094
63,63,0.15161213873289014
63,64,0.21828799842287036
63,65,0.2466280766227353
63,66,0.23242612103052407
63,67,0.1785371352173116
63,68,0.09483612135016983
63,69,-0.003171263704937935
63,70,-0.09709562201626289
63,71,-0.1697587188798204
63,72,-0.2106396540707935
63,73,-0.22267760115185373
63,74,-0.22312468936565058
63,75,-0.20691466233018083
63,76,-0.16877187226072451
63,77,-0.11554734304274622
63,78,-0.06029361196529635
63,79,-0.017459738691248783
63,80,0.000724504133488567
63,81,-0.013317247538149975
63,82,-0.0612615025381853
63,83,-0.1388232062809687
63,84,-0.2368770006799158
63,85,-0.34376891009581123
63,86,-0.45027457934849446
63,87,-0.5644992878549911
63,88,-0.6886798490677212
63,89,-0.8091792318810264
63,90,-0.9063935907966751
63,91,-0.9625054089060554
63,92,-0.9667315950774212
63,93,-0.9180458809774834
63,94,-0.8253887957370865
63,95,-0.7053655613568311
63,96,-0.5774170871115339
63,97,-0.45648766794862167
63,98,-0.3439224111831051
63,99,-0.24151351234379204
64,0,0.007060932076318873
64,1,-0.059299813366358485
64,2,-0.14960300369246887
64,3,-0.26845638412246475
64,4,-0.4067296420511236
64,5,-0.5483691506902777
64,6,-0.6758162932664782
64,7,-0.7740287866549823
64,8,-0.8331063939882923
64,9,-0.8495193450695376
64,10,-0.825941454546682
64,11,-0.7696853303190276
64,12,-0.6897421424662
64,13,-0.5946946397573315
64,14,-0.5015676847381035
64,15,-0.42411856361273614
64,16,-0.36716502843259546
64,17,-0.32867622618938874
64,18,-0.3018425618226196
64,19,-0.2770934792756547
64,20,-0.24406472168656027
64,21,-0.19350784854587758
64,22,-0.11915653135356702
64,23,-0.01952873967035847
64,24,0.10031519924705731
64,25,0.2284534826989218
64,26,0.36088280601689
64,27,0.49143373097148957
64,28,0.6035893999005923
64,29,0.6786503336805713
64,30,0.7020119365739452
64,31,0.6671492801543879
64,32,0.5773067474832958
64,33,0.44489631159236276
64,34,0.28860019388351077
64,35,0.1281818394711581
64,36,-0.022999394450732007
64,37,-0.16726626470289727
64,38,-0.3117368631317575
64,39,-0.4471974212087499
64,40,-0.561242381794743
64,41,-0.643143754952938
64,42,-0.6865104539515846
64,43,-0.6907575003511746
64,44,-0.6613759375166761
64,45,-0.6090185487726062
64,46,-0.5473828530245561
64,47,-0.4899099050235521
64,48,-0.4452839756033896
64,49,-0.41182142476503264
64,50,-0.3852244279217667
64,51,-0.37308809810315274
64,52,-0.3743130189387736
64,53,-0.38083125699585024
64,54,-0.3820509627744151
64,55,-0.36824094273667457
64,56,-0.3328554425376644
64,57,-0.27379934731471056
64,58,-0.19363309568918702
64,59,-0.09872088425489871
64,60,0.0026864786377699523
64,61,0.10342066279516521
64,62,0.19834239513953936
64,63,0.2756827720324128
64,64,0.32210944006827075
64,65,0.3280559431859943
64,66,0.2902028975694207
64,67,0.21260183644291755
64,68,0.10644134735652673
64,69,-0.01153718902535269
64,70,-0.12198630880161267
64,71,-0.20724991844875315
64,72,-0.25701619580165896
64,73,-0.27533018957296357
64,74,-0.2816479738744491
64,75,-0.2730988141899079
64,76,-0.2443609163415912
64,77,-0.20061851022260205
64,78,-0.1527062714270795
64,79,-0.11310640470904429
64,80,-0.09286494986654131
64,81,-0.09942097135508478
64,82,-0.13535421551551105
64,83,-0.19804805320214675
64,84,-0.28026680718466274
64,85,-0.3716534770785421
64,86,-0.46261175748293737
64,87,-0.5594417461078052
64,88,-0.6645822369377291
64,89,-0.7665525906501333
64,90,-0.848497811459102
64,91,-0.8949220435143613
64,92,-0.8962666361855837
64,93,-0.8513230686192059
64,94,-0.7674828607620884
64,95,-0.6588324306759412
64,96,-0.5420761550646013
64,97,-0.43030907650534445
64,98,-0.3252903503957616
64,99,-0.22997151032684301
65,0,0.08784693276230637
65,1,0.013393109249087345
65,2,-0.08204207676995005
65,3,-0.2016391689385974
65,4,-0.3362066999591236
65,5,-0.47065701227943973
65,6,-0.5890869438003203
65,7,-0.6784601899555416
65,8,-0.7308950497445622
65,9,-0.7445547937960829
65,10,-0.7231414264281667
65,11,-0.6739936994445677
65,12,-0.6047881768317612
65,13,-0.5214632646451998
65,14,-0.4395591124105473
65,15,-0.3724389264284348
65,16,-0.3247824999053448
65,17,-0.2946185412740983
65,18,-0.275340825544591
65,19,-0.25767281265651615
65,20,-0.23157992655880444
65,21,-0.18812628706949996
65,22,-0.12128649617811375
65,23,-0.029694532732682955
65,24,0.08165287740495443
65,25,0.20088938440324253
65,26,0.3218152353692217
65,27,0.43727100612721437
65,28,0.5327530054318562
65,29,0.5928728007463107
65,30,0.6062716547066863
65,31,0.5686618983636936
65,32,0.4839962018699441
65,33,0.3637640907307604
65,34,0.22441536452263905
65,35,0.08291189339155834
65,36,-0.04959632053047701
65,37,-0.1755722208878223
65,38,-0.3025378112711945
65,39,-0.4242196053431967
65,40,-0.530181227492344
65,41,-0.6103288318579336
65,42,-0.6576029809749823
65,43,-0.6696171000486385
65,44,-0.6492310989207601
65,45,-0.6040784487379387
65,46,-0.545023966065522
65,47,-0.48357690442072215
65,48,-0.428234032750419
65,49,-0.37983013758902207
65,50,-0.3360983845964533
65,51,-0.30216500331086016
65,52,-0.2770922269757695
65,53,-0.25523395005276084
65,54,-0.2293888649391753
65,55,-0.1931730727615078
65,56,-0.14261778643917275
65,57,-0.07698606179933648
65,58,0.0011870545786693356
65,59,0.08683010814253478
65,60,0.17385428845768425
65,61,0.2574431785981214
65,62,0.3341601331604909
65,63,0.39325091537478457
65,64,0.4220794419942427
65,65,0.4115238920361518
65,66,0.3585018579941254
65,67,0.26713671736539507
65,68,0.14856103872363277
65,69,0.019367285192184277
65,70,-0.1013079642697201
65,71,-0.19605286500839178
65,72,-0.25480974633275594
65,73,-0.28186537656547234
65,74,-0.2974770787325204
65,75,-0.3019913968062318
65,76,-0.29068611377716486
65,77,-0.2663109714068688
65,78,-0.2360129995331167
65,79,-0.20870258631554453
65,80,-0.19291875295606162
65,81,-0.1951887952424209
65,82,-0.21888711241176764
65,83,-0.2635893635057534
65,84,-0.32492347799378707
65,85,-0.3949201796573306
65,86,-0.4642066042736773
65,87,-0.5360082989415673
65,88,-0.6122604615438183
65,89,-0.6845508276436097
65,90,-0.7404437505949805
65,91,-0.7684973265978298
65,92,-0.7616807666913966
65,93,-0.7191806592132841
65,94,-0.6465996909209626
65,95,-0.5545552376463055
65,96,-0.4556610470956551
65,97,-0.35991314850032746
65,98,-0.2690319617354381
65,99,-0.18749749528880358
66,0,0.1387584555149885
66,1,0.05400220315796753
66,2,-0.04729202869999812
66,3,-0.16614416969620355
66,4,-0.2932362766775633
66,5,-0.4148872607414319
66,6,-0.5176317416403833
66,7,-0.5914011939881053
66,8,-0.6313099670627454
66,9,-0.6380440467246872
66,10,-0.6168538289034317
66,11,-0.575150184152284
66,12,-0.5187042936050448
66,13,-0.4496145658446337
66,14,-0.3814603232532338
66,15,-0.3272166277862466
66,16,-0.29142678911746467
66,17,-0.2721754059951317
66,18,-0.2630526243440131
66,19,-0.25506646780921477
66,20,-0.2385026231692035
66,21,-0.20472943334015384
66,22,-0.14795648666537112
66,23,-0.06693242248460429
66,24,0.03340491502275173
66,25,0.14120724216646388
66,26,0.24787514429605131
66,27,0.3455207918611923
66,28,0.42242535123923536
66,29,0.4673691589727144
66,30,0.472868608186227
66,31,0.43708192599934736
66,32,0.36438231515900116
66,33,0.26460008959663217
66,34,0.15093282608696346
66,35,0.03652367353539391
66,36,-0.07029303784561632
66,37,-0.17184180823263823
66,38,-0.2761548204699482
66,39,-0.3812050599341755
66,40,-0.47927938862028074
66,41,-0.5610240698996936
66,42,-0.6182467980907659
66,43,-0.6458388415441565
66,44,-0.6428112950656161
66,45,-0.6124582219969167
66,46,-0.5616298742578404
66,47,-0.4991346890735363
66,48,-0.4332499569699143
66,49,-0.368381543419672
66,50,-0.30556494603470424
66,51,-0.24738451721775379
66,52,-0.1933228512587321
66,53,-0.1407064422959485
66,54,-0.08629621667642376
66,55,-0.027457352596563674
66,56,0.03708298411595484
66,57,0.10689860836254142
66,58,0.1799405173639649
66,59,0.2530288558125007
66,60,0.3227655422793395
66,61,0.386857049566577
66,62,0.44371695388681043
66,63,0.48523738544927913
66,64,0.5005098172762051
66,65,0.4809008596496752
66,66,0.4228645825578623
66,67,0.3293941542742402
66,68,0.21010744377439133
66,69,0.07997707714629536
66,70,-0.043309487764166925
66,71,-0.1433454756012113
66,72,-0.2103643711083655
66,73,-0.2479623935729821
66,74,-0.2756139126935217
66,75,-0.2975322828562253
66,76,-0.3101197837293576
66,77,-0.31308334283020406
66,78,-0.30870959112990415
66,79,-0.3010552254455027
66,80,-0.29509455246880456
66,81,-0.29582431736078973
66,82,-0.3073265031033077
66,83,-0.33178848303550385
66,84,-0.3684798060736751
66,85,-0.41268890833480004
66,86,-0.45573790056805974
66,87,-0.49675181971396154
66,88,-0.5365880966336057
66,89,-0.5706258133699054
66,90,-0.5921783061086254
66,91,-0.5952398190772019
66,92,-0.5763438832647405
66,93,-0.5355295086704036
66,94,-0.47641501853225654
66,95,-0.4053852209278307
66,96,-0.3298810416076752
66,97,-0.2558051188839467
66,98,-0.18448487348012735
66,99,-0.12209420387185575
67,0,0.15648797691317648
67,1,0.06017605016922736
67,2,-0.047380547431607044
67,3,-0.16461831948269828
67,4,-0.2820518663196042
67,5,-0.38765419848525984
67,6,-0.4708411175173519
67,7,-0.5250584632223718
67,8,-0.548973170949958
67,9,-0.5462682718171734
67,10,-0.5240409438334859
67,11,-0.4898041628798239
67,12,-0.44709291421011393
67,13,-0.3934549544821017
67,14,-0.33999389497896376
67,15,-0.2991038677477285
67,16,-0.275154678886318
67,17,-0.26636957217957735
67,18,-0.26670014503967504
67,19,-0.26764981722245373
67,20,-0.2600453891403224
67,21,-0.2357527098597248
67,22,-0.18934707360002045
67,23,-0.11972173889420364
67,24,-0.03165012123126783
67,25,0.06328638996723057
67,26,0.15416038029647847
67,27,0.23253937697356325
67,28,0.2899434827904691
67,29,0.3198125848405346
67,30,0.31889030886209296
67,31,0.28788566244766295
67,32,0.23141138071809558
67,33,0.15719966065339502
67,34,0.07459441776316911
67,35,-0.007678660623825998
67,36,-0.0844662205613564
67,37,-0.1578131846683682
67,38,-0.23633593851035273
67,39,-0.3230065328106655
67,40,-0.41326850016932315
67,41,-0.4985706051718377
67,42,-0.5693199905307443
67,43,-0.6171566453085403
67,44,-0.6365399830982251
67,45,-0.6256626092244398
67,46,-0.5866737447668146
67,47,-0.5252308688914938
67,48,-0.449358444785928
67,49,-0.36762278692760564
67,50,-0.2853062163157032
67,51,-0.20293500768826306
67,52,-0.12079920570704453
67,53,-0.03946325023569981
67,54,0.040284428730603804
67,55,0.11749810032276725
67,56,0.19114481012695012
67,57,0.26018954086546
67,58,0.3236861027784864
67,59,0.38087805527101093
67,60,0.4313127005119429
67,61,0.4749590569452192
67,62,0.5117529999548023
67,63,0.5375540830244775
67,64,0.5440683754791763
67,65,0.5231718820227673
67,66,0.4702242311629611
67,67,0.3860198956707407
67,68,0.2773720044939497
67,69,0.15633535072032287
67,70,0.038060121122242475
67,71,-0.06271549561273188
67,72,-0.13653725292415064
67,73,-0.18547266361283538
67,74,-0.2267235247589276
67,75,-0.2685201999522293
67,76,-0.3086972053693961
67,77,-0.3435834324744632
67,78,-0.3699490454704537
67,79,-0.3862769087786796
67,80,-0.39338238970793393
67,81,-0.39438419530648006
67,82,-0.39402442498878576
67,83,-0.39733866236706433
67,84,-0.40767634645472245
67,85,-0.4240715251704742
67,86,-0.4388003902280668
67,87,-0.44629432428882354
67,88,-0.4459941154122429
67,89,-0.43746770298315
67,90,-0.420519110646913
67,91,-0.3953497356727352
67,92,-0.3626342760672403
67,93,-0.32351465777776944
67,94,-0.27950696994064067
67,95,-0.23232899059285553
67,96,-0.18363833591254877
67,97,-0.13469221205566836
67,98,-0.08623790753519532
67,99,-0.046072430138889245
68,0,0.14391764798778459
68,1,0.03596451949231863
68,2,-0.07786519347351525
68,3,-0.1933833562134578
68,4,-0.30092632433129546
68,5,-0.39013406104415954
68,6,-0.4533331760022699
68,7,-0.48752291851366997
68,8,-0.4949651823380689
68,9,-0.4823781617991391
68,10,-0.45873288724958594
68,11,-0.4316540808915975
68,12,-0.4024256074293622
68,13,-0.36394092233646286
68,14,-0.32437661750420776
68,15,-0.29519765277441884
68,16,-0.28053493659843165
68,17,-0.27890047939077595
68,18,-0.28490741884405346
68,19,-0.29093866663893747
68,20,-0.28876261546313736
68,21,-0.27109485989695675
68,22,-0.23311248429635217
68,23,-0.17390777710209443
68,24,-0.09789589310726216
68,25,-0.015914806987113138
68,26,0.059115034802823097
68,27,0.11829985530335647
68,28,0.1564640288222218
68,29,0.17174966983971737
68,30,0.16514145489363125
68,31,0.13988098796890236
68,32,0.10077191129969769
68,33,0.05337513543396234
68,34,0.003094076786245373
68,35,-0.04584958937850167
68,36,-0.09155043812475235
68,37,-0.1358004888766429
68,38,-0.18783475851815074
68,39,-0.2556989307156019
68,40,-0.3380367732707592
68,41,-0.4271072373304577
68,42,-0.5118933947802843
68,43,-0.5807336575416533
68,44,-0.6234652861053849
68,45,-0.6331001726355712
68,46,-0.6070086246117093
68,47,-0.5476348226233685
68,48,-0.4627194209634757
68,49,-0.36500925422205927
68,50,-0.2644764721586527
68,51,-0.16051377794812294
68,52,-0.054651198996057804
68,53,0.04937596721506681
68,54,0.14719455653660946
68,55,0.234969593561673
68,56,0.3101727577299794
68,57,0.3719579060341878
68,58,0.42113153675513754
68,59,0.45972488030656605
68,60,0.4901683934436845
68,61,0.5140630986826938
68,62,0.5321390353922665
68,63,0.5449830004199634
68,64,0.5474850612809371
68,65,0.5320184371978458
68,66,0.49240012907739206
68,67,0.42648705725582087
68,68,0.337403006600108
68,69,0.23340171410544644
68,70,0.12635973456084656
68,71,0.02890614991319628
68,72,-0.04981591903499751
68,73,-0.10975349185006568
68,74,-0.16471371728627912
68,75,-0.22658016215426563
68,76,-0.29465967846758634
68,77,-0.36189974214281573
68,78,-0.41952612261194194
68,79,-0.4604137138625786
68,80,-0.48118950619580925
68,81,-0.48307807735139574
68,82,-0.4714815059380808
68,83,-0.4542989565356263
68,84,-0.43898353479757396
68,85,-0.42833727029437685
68,86,-0.41559204825488555
68,87,-0.39042308499573847
68,88,-0.3508070069983679
68,89,-0.30050225784963414
68,90,-0.24582914360558594
68,91,-0.19322453714035018
68,92,-0.14752123525870803
68,93,-0.11096267316315721
68,94,-0.08294203436276704
68,95,-0.06047604032219793
68,96,-0.03940500971364317
68,97,-0.01632538765716866
68,98,0.008579479172814037
68,99,0.02617206833325895
69,0,0.10972309355696278
69,1,-0.008774686242199646
69,2,-0.12849233264611076
69,3,-0.2429632810505753
69,4,-0.34236650577235594
69,5,-0.4177845680319152
69,6,-0.4640652487797902
69,7,-0.48128691111016497
69,8,-0.4748273081353827
69,9,-0.4540359049405699
69,10,-0.4295099719402656
69,11,-0.40897390068368283
69,12,-0.391763697754997
69,13,-0.3666443804666399
69,14,-0.33857141954775993
69,15,-0.3176538256960255
69,16,-0.3077030164989187
69,17,-0.3077070650300543
69,18,-0.3133132856748719
69,19,-0.3182596300541723
69,20,-0.3157533834237194
69,21,-0.29979475987889476
69,22,-0.26645483150052623
69,23,-0.21509175171048447
69,24,-0.14951990587543135
69,25,-0.07922663215141201
69,26,-0.018589143784087242
69,27,0.023014576442490515
69,28,0.04338321477555689
69,29,0.044950695382847426
69,30,0.03261465589778643
69,31,0.012007612046256326
69,32,-0.011788554989888223
69,33,-0.035084069043432024
69,34,-0.05598035235362743
69,35,-0.0743252504844269
69,36,-0.09122496023816008
69,37,-0.10841245022098346
69,38,-0.13573532639563196
69,39,-0.18570053072755655
69,40,-0.2597995438025923
69,41,-0.35105599166320745
69,42,-0.44725204206949465
69,43,-0.5338589406235935
69,44,-0.5966652451327927
69,45,-0.6241147665663759
